Data,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
06/08/2023 19:48:50,-0.48,2.52,0.21,-0.01,0.02,-0.01
06/08/2023 19:48:51,-0.66,2.97,-0.18,0,0.03,0.02
06/08/2023 19:48:51,-0.64,3.91,-0.37,0,0.04,0.1
06/08/2023 19:48:52,-0.73,2.4,0.07,-0.05,0.06,0.15
06/08/2023 19:48:52,-0.96,4.21,-0.2,0,0.08,0.18
06/08/2023 19:48:53,-0.72,2.74,-0.49,-0.04,0.03,0.15
06/08/2023 19:48:53, 0.15,4.35,-0.59,-0.03,0.02,-0.07
06/08/2023 19:48:54, 0.39,4.09,-0.6,-0.03,0,-0.13
06/08/2023 19:48:54, 0.90,3.88,-0.14,0,-0.04,-0.23
06/08/2023 19:48:55, 0.88,4.04,-0.13,0,-0.01,-0.24
06/08/2023 19:48:55, 0.63,3.7,0,0.02,0.09,-0.15
06/08/2023 19:48:56,-0.58,4.08,-0.28,0.02,0.05,-0.06
06/08/2023 19:48:56, 0.17,3.98,-0.74,0,0.06,-0.06
06/08/2023 19:48:57,-0.37,2.53,-0.2,0.04,0.05,-0.06
06/08/2023 19:48:57,-0.01,4.78,-0.51,0.02,0,-0.04
06/08/2023 19:48:58,-0.64,4.29,-0.67,-0.04,0.07,-0.02
06/08/2023 19:48:58,-0.81,3.83,0.91,0.05,0,0
06/08/2023 19:48:59,-0.69,2.96,-0.46,0,0.17,0
06/08/2023 19:48:59,-0.53,2.24,0.07,0,-0.01,0.01
06/08/2023 19:49:00,-0.57,2.05,0.34,-0.04,0.13,0
06/08/2023 19:49:00,-0.71,2.34,-0.06,0.05,-0.02,0.03
06/08/2023 19:49:01,-0.55,2.21,0.66,-0.03,0.1,-0.01
06/08/2023 19:49:01, 0.03,2.67,0.12,-0.03,-0.1,-0.01
06/08/2023 19:49:02,-1.12,2.83,0.59,0.01,0.01,0.02
06/08/2023 19:49:02,-0.51,2.57,-0.34,-0.03,0.01,0
06/08/2023 19:49:03,-0.18,2.79,-0.61,-0.1,0.04,-0.04
06/08/2023 19:49:03,-0.57,4.09,0.8,0.01,0.08,-0.03
06/08/2023 19:49:04,-0.39,2.68,0.69,-0.04,0.05,-0.02
06/08/2023 19:49:04, 0.28,2.58,-0.48,0.02,-0.03,-0.02
06/08/2023 19:49:05, 0.25,3.64,-0.84,0.02,0.04,-0.03
06/08/2023 19:49:05,-0.99,3.95,0.52,0,0.02,-0.01
06/08/2023 19:49:06,-1.06,2.11,0.36,-0.05,0.05,-0.01
06/08/2023 19:49:06,-1.07,1.96,0.3,-0.01,0.04,-0.02
06/08/2023 19:49:07,-0.99,2.2,1.22,0.03,-0.02,0
06/08/2023 19:49:07,-0.10,1.68,-1.1,-0.09,0.01,-0.01
06/08/2023 19:49:08,-0.27,2.82,0.61,-0.01,0.07,-0.02
06/08/2023 19:49:08,-0.33,1.79,-0.71,-0.01,-0.02,-0.01
06/08/2023 19:49:09,-0.22,2.4,0.19,0.03,-0.05,-0.02
06/08/2023 19:49:09,-1.21,2.26,0.79,-0.04,-0.02,-0.02
06/08/2023 19:49:10, 0.14,1.63,-0.28,-0.08,0.04,-0.03
06/08/2023 19:49:10, 0.59,2.17,0.16,-0.01,0.06,-0.05
06/08/2023 19:49:11,-0.45,2.18,0.68,0.05,0.02,-0.01
06/08/2023 19:49:11,-0.65,1.85,0.29,0.02,0.01,-0.01
06/08/2023 19:49:12,-0.35,2.47,-1.4,0.07,0,0.03
06/08/2023 19:49:12,-0.44,3.35,-0.16,-0.01,0.05,0.03
06/08/2023 19:49:13,-1.42,2.03,0.17,-0.07,0.03,-0.05
06/08/2023 19:49:13,-0.50,2.48,1.07,-0.07,0.13,-0.06
06/08/2023 19:49:14,-0.44,3.37,2.11,0.13,0.06,-0.04
06/08/2023 19:49:14, 1.18,2.92,-0.77,-0.18,0.1,-0.06
06/08/2023 19:49:15, 0.39,3.48,-0.66,-0.05,0,-0.05
06/08/2023 19:49:15, 0.06,3.11,-0.4,-0.14,-0.03,-0.04
06/08/2023 19:49:16,-0.55,2.95,1.31,-0.02,0.06,-0.05
06/08/2023 19:49:16,-1.24,1.64,-0.82,0.08,0.01,-0.01
06/08/2023 19:49:17, 0.37,1.73,-0.39,0.1,-0.14,-0.02
06/08/2023 19:49:17, 0.02,1.23,-0.44,-0.02,0.05,-0.01
06/08/2023 19:49:18,-0.32,1.88,-0.21,0,-0.01,-0.01
06/08/2023 19:49:18,-0.19,1.45,-0.74,0.04,0.04,-0.01
06/08/2023 19:49:19,-0.74,0.91,0.53,-0.02,0.08,-0.01
06/08/2023 19:49:19,-0.36,0.28,0.99,0.04,0,-0.02
06/08/2023 19:49:20,-0.22,0.58,0.95,-0.03,0.08,-0.02
06/08/2023 19:49:20,-0.47,0.57,1.01,-0.01,-0.01,-0.01
06/08/2023 19:49:21,-0.39,1.48,0.74,0,0,-0.01
06/08/2023 19:49:21,-0.29,1.41,0.46,0,0,-0.01
06/08/2023 19:49:22,-0.34,1.76,0.09,0,0.02,-0.02
06/08/2023 19:49:22,-0.32,1.92,0.13,0,0.02,-0.02
06/08/2023 19:49:23,-0.36,2.05,0.1,-0.01,0.02,-0.01
06/08/2023 19:49:23,-0.34,2.03,0.17,-0.01,0.01,-0.02
06/08/2023 19:49:24,-0.40,2.76,0.06,0,0.02,-0.02
06/08/2023 19:49:24,-0.39,2.61,0.03,-0.01,0.02,-0.02
06/08/2023 19:49:25,-0.39,2.58,0.03,-0.01,0.02,-0.02
06/08/2023 19:49:25,-0.40,2.6,0.02,-0.01,0.02,-0.02
06/08/2023 19:49:26,-0.36,2.6,0.04,-0.01,0.02,-0.02
06/08/2023 19:49:26,-0.39,2.6,0.04,-0.01,0.02,-0.02
06/08/2023 19:49:27,-0.37,2.6,0.06,-0.01,0.02,-0.02
06/08/2023 19:49:27,-0.40,2.61,0.06,-0.01,0.02,-0.02
06/08/2023 19:49:28,-0.38,2.59,0.05,-0.01,0.02,-0.02
06/08/2023 19:49:28,-0.39,2.55,0.03,0,0.02,-0.02
06/08/2023 19:49:29,-0.34,2.56,-0.01,-0.01,0.02,-0.02
06/08/2023 19:49:29,-0.36,2.55,0.02,-0.01,0.02,-0.02
06/08/2023 19:49:30,-0.35,2.53,0.01,-0.01,0.02,-0.02
06/08/2023 19:49:30,-0.33,2.54,-0.01,-0.01,0.02,-0.02
06/08/2023 19:49:31,-0.34,2.54,0.02,-0.01,0.02,-0.02
06/08/2023 19:49:31,-0.34,2.57,0.02,-0.01,0.02,-0.02
06/08/2023 19:49:32,-0.35,2.56,0.03,-0.01,0.02,-0.02
06/08/2023 19:49:32,-0.35,2.55,0,-0.01,0.02,-0.02
06/08/2023 19:49:33,-0.36,2.57,0,-0.01,0.02,-0.02
06/08/2023 19:49:33,-0.33,2.54,0.02,-0.01,0.02,-0.02
06/08/2023 19:49:34,-0.36,2.57,0.02,-0.01,0.02,-0.02
06/08/2023 19:49:34,-0.37,2.59,0.04,-0.01,0.02,-0.02
06/08/2023 19:49:35,-0.39,2.58,0.04,-0.01,0.02,-0.02
06/08/2023 19:49:35,-0.36,2.58,0.04,-0.01,0.02,-0.02
06/08/2023 19:49:36,-0.39,2.59,0.05,-0.01,0.02,-0.02
06/08/2023 19:49:36,-0.37,2.58,0.03,-0.01,0.02,-0.02
06/08/2023 19:49:37,-0.36,2.57,0.05,0,0.02,-0.02
06/08/2023 19:49:37,-0.37,2.57,0.02,-0.01,0.02,-0.02
06/08/2023 19:49:38,-0.35,2.55,0.01,0,0.03,-0.02
06/08/2023 19:49:38,-0.39,2.83,-0.1,0,0.02,-0.02
06/08/2023 19:49:39,-0.30,4.15,-0.36,0.01,0.02,-0.02
06/08/2023 19:49:39,-0.51,4.41,-0.54,0.01,0.02,-0.02
06/08/2023 19:49:40,-0.78,2.35,0.06,-0.01,0.04,-0.03
06/08/2023 19:49:40,-0.21,3.53,0.16,0.01,0.04,-0.02
06/08/2023 19:49:41,-0.86,3.62,-0.04,-0.04,-0.01,-0.02
06/08/2023 19:49:41,-0.45,3.45,0.1,-0.04,0.03,-0.03
06/08/2023 19:49:42,-0.40,2.81,0.52,0.05,-0.01,-0.03
06/08/2023 19:49:42,-0.57,2.73,0.56,-0.01,0.02,-0.03
06/08/2023 19:49:43,-0.33,1.6,0.43,-0.03,0.01,-0.02
06/08/2023 19:49:43,-0.36,2.45,0.1,0.01,0.05,-0.02
06/08/2023 19:49:44,-0.30,3.69,-0.22,-0.02,0.05,0
06/08/2023 19:49:44,-0.46,2.51,0.13,-0.01,0.05,0.01
06/08/2023 19:49:45,-0.41,1.9,0.18,0.01,0,0
06/08/2023 19:49:45,-0.26,2.4,-0.22,0.01,0.03,-0.01
06/08/2023 19:49:46, 0.07,3.28,-0.43,0.03,0.01,-0.02
06/08/2023 19:49:46,-0.36,3.23,0.46,-0.05,0.09,-0.03
06/08/2023 19:49:47, 0.04,3.31,0.04,0.03,0.01,-0.01
06/08/2023 19:49:47,-1.05,3.02,1.88,0.06,0,-0.01
06/08/2023 19:49:48,-1.15,3.08,-0.23,-0.01,0.17,-0.06
06/08/2023 19:49:48, 0.08,3.43,-1.61,0.04,0.18,-0.04
06/08/2023 19:49:49, 0.13,3.62,-0.91,-0.02,0.07,-0.02
06/08/2023 19:49:49, 0.01,4.09,-0.65,0,-0.02,0
06/08/2023 19:49:50,-0.39,2.43,0.47,0.03,-0.01,0
06/08/2023 19:49:50, 0.01,4.53,-0.82,0.03,-0.02,0
06/08/2023 19:49:51,-0.18,3.92,-0.18,-0.09,0.05,-0.01
06/08/2023 19:49:51,-0.28,4.24,0.02,0,-0.03,-0.01
06/08/2023 19:49:52, 0.37,4.05,0.28,0.02,0.01,-0.03
06/08/2023 19:49:52, 0.47,3.79,-0.75,-0.03,0.01,-0.04
06/08/2023 19:49:53, 0.17,2.62,-0.21,0.03,0,-0.03
06/08/2023 19:49:53, 0.29,2.36,-0.53,-0.03,0.12,-0.05
06/08/2023 19:49:54,-0.54,2.3,1.01,0.03,0.01,-0.01
06/08/2023 19:49:54,-0.10,1.53,-0.95,0.03,0.02,-0.02
06/08/2023 19:49:55,-0.67,2.42,0.12,-0.03,0.02,0
06/08/2023 19:49:55,-0.55,3.42,-0.87,-0.06,0.03,-0.02
06/08/2023 19:49:56,-0.91,3.51,0.57,0,-0.01,0
06/08/2023 19:49:56,-0.30,3.23,-0.34,-0.02,0.07,-0.03
06/08/2023 19:49:57,-0.55,2.83,0.29,0.02,0.06,-0.03
06/08/2023 19:49:57,-0.69,2.56,0,0,-0.03,-0.02
06/08/2023 19:49:58,-0.24,2.97,0.12,0.03,-0.03,-0.01
06/08/2023 19:49:58,-0.41,2.46,0.01,0.01,0.02,-0.02
06/08/2023 19:49:59,-0.30,2.56,-0.61,-0.04,0.04,-0.01
06/08/2023 19:49:59,-0.63,3.94,-0.29,-0.05,0.04,-0.03
06/08/2023 19:50:00,-0.82,2.81,-1.05,-0.07,-0.04,0
06/08/2023 19:50:00,-0.45,2.23,-1.45,0.1,0.03,-0.01
06/08/2023 19:50:01,-0.19,1.97,-0.88,0.02,0.06,-0.05
06/08/2023 19:50:01, 0.15,1.73,-2.11,-0.1,0.05,0
06/08/2023 19:50:02,-0.26,2.17,0.91,0.01,0.01,0
06/08/2023 19:50:02,-0.42,2.08,1.02,-0.02,-0.03,-0.01
06/08/2023 19:50:03,-0.23,2,0.03,-0.03,0.12,-0.04
06/08/2023 19:50:03,-0.15,2.17,0.4,0.06,-0.09,-0.02
06/08/2023 19:50:04,-0.01,1.62,-0.15,0.01,0.02,-0.02
06/08/2023 19:50:04,-0.04,1.58,-0.53,-0.03,-0.03,0
06/08/2023 19:50:05, 0.06,2.87,-0.29,0.01,0.06,-0.03
06/08/2023 19:50:05, 0.15,2.93,0.1,0.02,0.07,-0.02
06/08/2023 19:50:06,-0.13,2.73,0.11,0.04,0.07,-0.01
06/08/2023 19:50:06,-0.01,2.18,-1.1,-0.08,0.03,0
06/08/2023 19:50:07,-0.86,2.88,0.25,-0.04,0.1,-0.01
06/08/2023 19:50:07,-0.84,2.72,-0.31,-0.04,0.06,0
06/08/2023 19:50:08,-0.41,2.69,1.32,0.01,0.09,-0.01
06/08/2023 19:50:08,-0.36,2.12,-1.04,0,-0.01,-0.03
06/08/2023 19:50:09,-0.02,2.18,-0.21,-0.04,-0.05,-0.02
06/08/2023 19:50:09, 0.02,2.29,0.72,0.01,-0.03,-0.02
06/08/2023 19:50:10, 0.29,1.69,-0.01,0.02,0.03,-0.03
06/08/2023 19:50:10,-0.21,2.22,-0.2,0.03,0,-0.03
06/08/2023 19:50:11,-0.15,2.34,-1.29,0.03,-0.01,-0.02
06/08/2023 19:50:11,-0.34,2.86,-0.18,-0.01,-0.03,-0.01
06/08/2023 19:50:12,-0.22,2.93,-0.75,-0.07,-0.01,-0.02
06/08/2023 19:50:12,-0.01,2.51,0,-0.07,-0.02,-0.02
06/08/2023 19:50:13,-0.35,2.84,0.81,0.03,0,-0.02
06/08/2023 19:50:13,-0.22,3,-0.14,0.01,0.04,-0.01
06/08/2023 19:50:14,-0.77,2.53,-0.75,-0.04,0.01,0.01
06/08/2023 19:50:14,-0.86,2.51,-0.31,-0.07,0.11,-0.02
06/08/2023 19:50:15,-0.79,2.37,-0.71,0.01,-0.01,0
06/08/2023 19:50:15,-0.24,2.56,-0.24,-0.02,0.02,-0.03
06/08/2023 19:50:16,-0.53,2.8,0.04,-0.07,0.04,-0.01
06/08/2023 19:50:16,-1.75,3.1,0.84,0.06,0.01,0.01
06/08/2023 19:50:17, 0.02,2.88,0.77,0.08,-0.03,-0.03
06/08/2023 19:50:17,-0.41,2.4,-0.86,0.04,0.05,-0.02
06/08/2023 19:50:18,-0.37,2.66,-0.62,-0.07,0.04,-0.01
06/08/2023 19:50:18,-0.79,2.75,-0.15,-0.05,0.04,-0.01
06/08/2023 19:50:19,-0.51,2.92,0.46,-0.03,0.01,-0.01
06/08/2023 19:50:19,-0.32,2.65,0.26,-0.02,0.08,-0.01
06/08/2023 19:50:20,-0.50,2.7,-0.48,-0.03,0.07,-0.03
06/08/2023 19:50:20,-0.25,3.1,0.35,0,0.02,-0.01
06/08/2023 19:50:21,-0.23,2.71,-0.29,-0.03,0.02,-0.03
06/08/2023 19:50:21,-0.13,3.14,0.72,0.03,0,-0.01
06/08/2023 19:50:22,-0.24,2.77,-0.32,0.01,-0.02,-0.01
06/08/2023 19:50:22,-0.25,2.47,-0.23,-0.03,0.02,-0.03
06/08/2023 19:50:23,-0.04,2.88,-0.13,0.01,-0.03,-0.03
06/08/2023 19:50:23, 0.08,2.89,-0.13,0.03,0.01,-0.02
06/08/2023 19:50:24, 0.10,2.98,0.5,0.06,0.05,-0.02
06/08/2023 19:50:24,-0.13,2.84,0.16,-0.01,0,-0.02
06/08/2023 19:50:25,-0.32,2.89,0.66,0.05,0.06,-0.03
06/08/2023 19:50:25, 0.57,2.68,0.58,0.1,0.06,-0.05
06/08/2023 19:50:26, 0.51,2.7,0.01,0.01,0,-0.04
06/08/2023 19:50:26, 0.33,2.67,0.5,0.03,0.03,-0.05
06/08/2023 19:50:27, 0.01,2.35,0.56,-0.02,0.08,-0.05
06/08/2023 19:50:27,-0.26,2.23,0.08,-0.09,0.05,-0.05
06/08/2023 19:50:28, 1.03,2.79,-0.68,-0.07,0.06,-0.08
06/08/2023 19:50:28,-0.41,3.38,2.85,0.04,0.01,-0.02
06/08/2023 19:50:29,-0.28,2.77,0.42,0.03,0.06,-0.03
06/08/2023 19:50:29,-0.00,2.19,1.02,0.04,-0.01,-0.02
06/08/2023 19:50:30,-0.04,2.09,0.15,0.04,0.05,-0.04
06/08/2023 19:50:30,-0.07,2.67,1.02,-0.03,0.03,-0.04
06/08/2023 19:50:31,-0.38,2.66,0.53,0.02,0.08,-0.04
06/08/2023 19:50:31,-0.42,2.3,-0.34,-0.05,-0.01,-0.03
06/08/2023 19:50:32,-0.42,2.55,0.34,-0.01,0.04,-0.02
06/08/2023 19:50:32,-0.30,2.87,-0.31,0,0.02,-0.02
06/08/2023 19:50:33,-0.26,3.16,1,0.1,0.02,-0.02
06/08/2023 19:50:33, 0.17,3.64,1.43,0.02,0.08,-0.06
06/08/2023 19:50:34, 0.09,2.79,0.46,0,0.03,-0.05
06/08/2023 19:50:34, 0.43,2.48,-1.38,-0.08,-0.03,-0.03
06/08/2023 19:50:35,-0.55,2.86,0.96,-0.02,-0.04,-0.03
06/08/2023 19:50:35, 0.09,2.96,0.21,-0.16,0.05,-0.05
06/08/2023 19:50:36,-0.96,2.29,0.01,-0.04,0.01,-0.01
06/08/2023 19:50:36, 0.31,2.85,-0.5,0.06,0.11,0
06/08/2023 19:50:37,-0.87,2.46,0,0.05,0.02,0
06/08/2023 19:50:37, 0.09,2.35,0.67,-0.07,0.14,-0.06
06/08/2023 19:50:38, 0.59,2.21,-0.91,-0.02,-0.06,-0.03
06/08/2023 19:50:38,-0.07,2.64,0,-0.05,-0.05,-0.04
06/08/2023 19:50:39,-0.14,2.6,0.13,-0.03,0.05,-0.02
06/08/2023 19:50:39,-0.27,1.58,0.96,-0.07,0.02,-0.01
06/08/2023 19:50:40,-1.02,2.09,0.68,-0.02,0.07,-0.01
06/08/2023 19:50:40,-0.24,2.34,1,0,0.01,-0.02
06/08/2023 19:50:41,-0.30,2.05,0.58,-0.04,0.02,-0.02
06/08/2023 19:50:41,-0.17,1.92,1.09,0.04,0.01,-0.01
06/08/2023 19:50:42,-0.13,0.73,-2.1,-0.01,-0.01,-0.01
06/08/2023 19:50:42, 0.06,1.51,-0.01,-0.02,-0.03,-0.01
06/08/2023 19:50:43,-0.27,1.78,-0.15,-0.08,0.05,-0.03
06/08/2023 19:50:43,-0.33,2.93,0.73,-0.02,0.01,-0.02
06/08/2023 19:50:44,-0.67,2.89,0.61,-0.02,0.02,-0.03
06/08/2023 19:50:44,-0.53,2.73,-0.74,-0.03,0.02,-0.03
06/08/2023 19:50:45, 0.37,1.73,2.11,0.02,0.05,-0.06
06/08/2023 19:50:45,-0.95,2.45,-0.34,-0.01,-0.02,-0.02
06/08/2023 19:50:46, 0.59,3.22,-0.43,-0.03,0.19,-0.03
06/08/2023 19:50:46,-0.30,3.13,0.13,0.04,0.02,0
06/08/2023 19:50:47,-0.45,3.01,-0.15,-0.08,0.03,-0.01
06/08/2023 19:50:47,-0.10,3.06,-0.27,0.02,0.01,-0.01
06/08/2023 19:50:48,-0.30,3.17,0.35,0,-0.04,-0.02
06/08/2023 19:50:48,-0.12,2.89,0.31,-0.04,0.06,-0.04
06/08/2023 19:50:49,-0.08,3.47,-0.49,-0.09,0,-0.04
06/08/2023 19:50:49, 0.38,1.88,0.71,-0.06,-0.04,-0.04
06/08/2023 19:50:50, 0.08,0.69,2.5,0.03,0.05,-0.03
06/08/2023 19:50:50,-0.63,0.26,1.47,-0.02,0.04,-0.03
06/08/2023 19:50:51,-0.38,0.74,1.08,-0.04,0.05,-0.02
06/08/2023 19:50:51,-0.25,0.77,0.68,-0.03,0.04,-0.02
06/08/2023 19:50:52,-0.10,1.07,0.96,0,0.04,-0.01
06/08/2023 19:50:52,-0.18,1.29,0.47,-0.01,0.02,-0.02
06/08/2023 19:50:53,-0.14,1.75,0.18,0,0.02,-0.02
06/08/2023 19:50:53,-0.25,1.72,0.27,0.01,0.02,-0.02
06/08/2023 19:50:54,-0.27,1.6,0.3,0,0.02,-0.02
06/08/2023 19:50:54,-0.22,1.56,0.26,0,0.01,-0.02
06/08/2023 19:50:55,-0.27,1.71,0.24,-0.01,0.02,-0.02
06/08/2023 19:50:55,-0.19,1.86,0.23,-0.01,0.02,-0.02
06/08/2023 19:50:56,-0.28,2.76,0.07,0.01,0.02,-0.02
06/08/2023 19:50:56,-0.23,2.57,0.01,-0.01,0.03,-0.02
06/08/2023 19:50:57,-0.24,2.57,0.03,-0.01,0.02,-0.02
06/08/2023 19:50:57,-0.23,2.57,0.03,-0.01,0.02,-0.02
06/08/2023 19:50:58,-0.19,2.57,0.03,-0.01,0.02,-0.02
06/08/2023 19:50:58,-0.24,2.58,0.05,-0.01,0.02,-0.02
06/08/2023 19:50:59,-0.22,2.58,0.04,-0.01,0.02,-0.02
06/08/2023 19:50:59,-0.22,2.57,0.06,-0.01,0.02,-0.02
06/08/2023 19:51:00,-0.24,2.6,0.04,-0.01,0.02,-0.02
06/08/2023 19:51:00,-0.21,2.58,0.03,-0.01,0.02,-0.02
06/08/2023 19:51:01,-0.24,2.6,0.06,-0.01,0.02,-0.02
06/08/2023 19:51:01,-0.24,2.6,0.03,-0.01,0.02,-0.02
06/08/2023 19:51:02,-0.23,2.58,0.03,-0.01,0.02,-0.02
06/08/2023 19:51:02,-0.24,2.6,0.07,-0.01,0.02,-0.02
06/08/2023 19:51:03,-0.23,2.6,0.09,-0.01,0.02,-0.02
06/08/2023 19:51:03,-0.25,2.59,0.07,-0.01,0.02,-0.02
06/08/2023 19:51:04,-0.23,2.58,0.04,-0.01,0.02,-0.02
06/08/2023 19:51:04,-0.24,2.55,0.06,-0.01,0.02,-0.02
06/08/2023 19:51:05,-0.21,2.56,0.02,-0.01,0.03,-0.02
06/08/2023 19:51:05,-0.21,2.54,0.02,-0.01,0.02,-0.02
06/08/2023 19:51:06,-0.26,2.52,0.06,-0.01,0.02,-0.02
06/08/2023 19:51:06,-0.28,2.6,0.06,-0.01,0.02,-0.02
06/08/2023 19:51:07,-0.26,2.61,0.04,-0.01,0.03,-0.02
06/08/2023 19:51:07,-0.24,2.55,0.03,-0.01,0.02,-0.02
06/08/2023 19:51:08,-0.20,2.56,0.02,-0.01,0.02,-0.02
06/08/2023 19:51:08,-0.22,2.56,0.04,-0.01,0.02,-0.02
06/08/2023 19:51:09,-0.24,2.56,0.04,-0.01,0.02,-0.02
06/08/2023 19:51:09,-0.20,2.57,0.03,-0.01,0.02,-0.02
06/08/2023 19:51:10,-0.25,2.59,0.06,-0.01,0.02,-0.02
06/08/2023 19:51:10,-0.23,2.6,0.05,-0.01,0.02,-0.02
06/08/2023 19:51:11,-0.26,2.6,0.08,-0.01,0.02,-0.02
06/08/2023 19:51:11,-0.24,2.61,0.07,-0.01,0.02,-0.02
06/08/2023 19:51:12,-0.26,2.6,0.08,-0.01,0.02,-0.02
06/08/2023 19:51:12,-0.26,2.6,0.07,-0.01,0.02,-0.02
06/08/2023 19:51:13,-0.22,2.58,0.08,-0.01,0.02,-0.02
06/08/2023 19:51:13,-0.28,2.59,0.09,-0.01,0.02,-0.02
06/08/2023 19:51:14,-0.26,2.59,0.07,-0.01,0.02,-0.02
06/08/2023 19:51:14,-0.23,2.57,0.06,-0.01,0.02,-0.02
06/08/2023 19:51:15,-0.19,2.56,0.03,-0.01,0.02,-0.02
06/08/2023 19:51:15,-0.24,2.6,0.06,-0.01,0.02,-0.02
06/08/2023 19:51:16,-0.24,2.56,0.04,-0.01,0.02,-0.02
06/08/2023 19:51:16,-0.21,2.57,0.02,-0.01,0.02,-0.02
06/08/2023 19:51:17,-0.24,2.55,0.04,-0.01,0.02,-0.02
06/08/2023 19:51:17,-0.22,2.6,0.06,-0.01,0.02,-0.02
06/08/2023 19:51:18,-0.19,2.57,0.06,-0.01,0.02,-0.02
06/08/2023 19:51:18,-0.24,2.58,0.07,-0.01,0.02,-0.02
06/08/2023 19:51:19,-0.23,2.59,0.04,-0.01,0.02,-0.02
06/08/2023 19:51:19,-0.22,2.55,0.02,-0.01,0.02,-0.02
06/08/2023 19:51:20,-0.19,3.53,-0.29,0.02,0.02,-0.02
06/08/2023 19:51:20,-0.07,5.53,-0.79,0,0.02,-0.03
06/08/2023 19:51:21,-0.12,5.23,-0.67,-0.01,0.02,-0.05
06/08/2023 19:51:21, 0.05,5.1,-0.9,-0.02,0.03,-0.04
06/08/2023 19:51:22, 0.26,3.06,-0.27,0.01,0.04,-0.02
06/08/2023 19:51:22, 0.05,4.09,0.1,-0.03,-0.01,-0.03
06/08/2023 19:51:23, 0.13,1.88,-1.16,-0.04,0.03,0.01
06/08/2023 19:51:23,-0.31,2.51,-0.16,-0.02,-0.02,0
06/08/2023 19:51:24,-0.68,4.51,-0.8,-0.03,0.08,-0.02
06/08/2023 19:51:24, 0.04,3.92,-0.45,-0.04,0.01,-0.04
06/08/2023 19:51:25,-0.20,3.23,-0.09,-0.02,0.05,-0.02
06/08/2023 19:51:25,-0.53,2.89,0.53,-0.01,0.04,-0.02
06/08/2023 19:51:26, 0.18,3.09,0.31,-0.01,0.09,0
06/08/2023 19:51:26,-0.25,3.56,-0.31,0.01,0.02,-0.01
06/08/2023 19:51:27,-0.17,3.72,0,-0.01,0.04,-0.02
06/08/2023 19:51:27, 0.09,3.82,0.11,0.05,-0.02,-0.04
06/08/2023 19:51:28, 0.06,2.44,0.21,0.08,-0.02,-0.03
06/08/2023 19:51:28, 0.06,3.25,-0.37,0.04,-0.04,-0.04
06/08/2023 19:51:29,-0.15,4.11,0.48,-0.02,0.03,-0.02
06/08/2023 19:51:29,-0.25,3.19,0.2,-0.03,0.07,-0.04
06/08/2023 19:51:30,-0.26,3.03,-0.65,-0.09,0.09,-0.04
06/08/2023 19:51:30,-0.11,3.5,0.27,0,-0.01,-0.03
06/08/2023 19:51:31,-0.48,2.93,0.04,0.02,0.05,-0.03
06/08/2023 19:51:31,-0.14,2.78,-0.06,0.03,0.07,-0.04
06/08/2023 19:51:32,-0.32,2.41,0.1,0.02,0,-0.03
06/08/2023 19:51:32,-0.08,2.55,-0.11,0.05,0,-0.02
06/08/2023 19:51:33,-0.01,3.24,1.1,-0.06,0.08,-0.05
06/08/2023 19:51:33,-0.57,2.96,0.51,-0.01,0.05,-0.03
06/08/2023 19:51:34, 0.02,2.88,-1.29,-0.02,0.04,-0.02
06/08/2023 19:51:34,-0.48,2.61,0.11,0.01,0.04,-0.02
06/08/2023 19:51:35,-0.40,2.53,0.56,0.04,0.03,-0.01
06/08/2023 19:51:35,-0.17,2.43,0.15,0.02,0,-0.01
06/08/2023 19:51:36,-0.31,2.57,0.89,0,0.04,-0.03
06/08/2023 19:51:36,-0.51,2.54,1.37,0.01,-0.1,-0.01
06/08/2023 19:51:37,-0.72,2.59,0.52,0.01,0.06,-0.01
06/08/2023 19:51:37,-0.30,2.72,0.16,-0.02,0.06,-0.02
06/08/2023 19:51:38,-0.19,2.85,1.18,0.03,-0.09,-0.01
06/08/2023 19:51:38, 0.30,2.94,0,0.08,0.05,-0.02
06/08/2023 19:51:39,-0.57,2.53,0.15,0.01,-0.03,-0.01
06/08/2023 19:51:39,-0.47,2.76,0.67,-0.06,0.01,-0.02
06/08/2023 19:51:40,-0.28,2.81,0.03,0,0,-0.01
06/08/2023 19:51:40,-0.13,2.9,0.71,0.06,0.01,-0.02
06/08/2023 19:51:41,-0.18,2.84,-0.34,-0.01,0.02,-0.01
06/08/2023 19:51:41, 0.02,2.38,0.03,0.08,0,-0.02
06/08/2023 19:51:42,-0.21,2.5,-0.74,0.07,-0.03,-0.01
06/08/2023 19:51:42, 0.09,2.08,-1.04,0.06,0.01,-0.04
06/08/2023 19:51:43,-0.03,-0.44,-1.57,-0.04,-0.01,-0.02
06/08/2023 19:51:43,-1.10,1.93,0.73,0.03,-0.03,0.01
06/08/2023 19:51:44, 1.24,2.82,1.02,0.09,-0.03,-0.06
06/08/2023 19:51:44,-0.17,2.98,-0.46,-0.04,0,-0.02
06/08/2023 19:51:45,-0.11,3.07,-1.08,-0.06,0.04,-0.02
06/08/2023 19:51:45,-0.26,2.93,-0.37,-0.05,0.02,-0.03
06/08/2023 19:51:46,-0.68,3.39,-0.41,-0.04,0.06,-0.02
06/08/2023 19:51:46,-0.02,2.74,-0.9,-0.01,0,-0.03
06/08/2023 19:51:47,-0.91,2.84,0.86,-0.03,0.08,-0.03
